utt,spk,cond,hyp
p00_u07,p00,ce0.1,앞으로 시낸 이천 이십 삼 년 하반기 중 사차 태그 의무제를 도입해 버스 내 제차 인원 정보를 파악해 탑승 인원을 실시간 수립할 계획이다
p00_u07,p00,ce0.5,앞으로 시는 이천 이십 삼 년 하반기 중 하차택의 의무제를 도입해 버스 내 제차 인원 정보를 파악해 탑승 인원을 실시간 수집할 계획이다
p00_u07,p00,ce1.0,앞으로 시는 이천 이십 삼 년 하반기 중 하차 태그 의무제를 도입해 버스내 제차 인원 정보를 파악해 탑승 인원을 실시간 수집할 계획이다
p00_u07,p00,ce2.0,앞으로 시는 이천 이십 삼 년 하반기 중 하차 태그 의무제를 도입해 버스내 제차 인원 정보를 파악해 탑승 인원을 실시간 수집할 계획이다
p00_u07,p00,ce5.0,앞으로 시는 이천 이십 삼 년 하반기 중 한차 태그 의무제를 도입해 버스 내 제차 인원 정보를 파악해 탑승 인원을 실시간 수집할 계획이다
p00_u07,p00,ce10.0,앞으로 시는 이천 이십 삼 년 하반기 중 한차 태그 의무제를 도입해 버스내 제차 인원 정보를 파악해 탑승 인원을 실시간 수집할 계획이다
p00_u08,p00,taps,이를 통해 버스 내 혼잡도 정보를 버스 정보 안내기 스마트폰 등을 통해 이용 시민들에게 개공할 계획이다
p00_u08,p00,ce0.0,이를 통해 버스 내 혼잡도 정보를 버스 정보 안내기 후 스마트폰 등을 통해 이용 시민들에게 제공할 계획이다
p00_u08,p00,ce0.1,이를 통해 버스 내 혼잡도 정보를 버스 정보 안내기 스마트폰 등을 통해 이용 시민들에게 제공할 계획이다
p00_u08,p00,ce0.5,이를 통해 버스 내 혼잡도 정보를 버스 정보 안내기 스마트콘 등을 통해 이용 시민들에게 제공할 계획이다
p00_u08,p00,ce1.0,이를 통해 버스 내 혼잡도 정보를 버스 정보 안내기 스마트폰 등을 통해 이용 시민 등에게 제공할 계획이다
p00_u08,p00,ce2.0,이를 통해 버스 내 혼잡도 정보를 버스 정보 안내기 스마트폰 등을 통해 이용 시민들에게 제공할 계획이다
p00_u08,p00,ce5.0,이를 통해 버스 내 혼잡도 정보를 버스 정보 안내기 스마트폰 등을 통해 이용 시민들에게 제공할 계획이다
p00_u08,p00,ce10.0,이를 통해 버스 내 혼잡도 정보를 버스 정보 안내기 스마트폰 등을 통해 이용 시민들에게 제공할 계획이다
p00_u09,p00,taps,원주시는 십 구 일 오후 호조면 산열리 칠봉쾌유공원에서 섬강 자장나무습 둘레길 개통식을 개최했다
p00_u09,p00,ce0.0,원주시는 십 구 일 오후 호조면 산열리 칠 분 케유 공원에서 섬강 자장나무습 둘레길 개통식을 개최했다
p00_u09,p00,ce0.1,원주시는 십 구 일 오후 호조면 사년이 칠봉체육공원에서 섬강 자장나무습 둘레길 개통식을 개최했다
p00_u09,p00,ce0.5,원주시는 십 구 일 오후 호조면 산열리 칠봉태우공원에서 섬강 사장나무습 둘레길 개통틱을 개최했다
p00_u09,p00,ce1.0,원주시는 십 구 일 오후 호조면 사 년 이 칠 분 케유공원에서 섬강 가장나무습 둘레길 개통식을 개최했다
p00_u09,p00,ce2.0,원주시는 십 구 일 오후 호조면 산열리 칠봉태우공원에서 섬강 가장나무습 둘레길 개통직을 개최했다
p00_u09,p00,ce5.0,원주시는 십 구 일 오후 호조면 산열리 칠봉체육공원에서 섬강 가장나무습 둘레길 개통식을 개최했다
p00_u09,p00,ce10.0,원주진은 십 구 일 오후 호조면 산연립 칠봉태우공원에서 섬강 가장나무습 둘레길 개통직을 개최했다
p00_u10,p00,taps,이날 개통된 사 점 오 키로미터 규모의 둘랫길은 대크길과 휴게 공간을 비롯해 수령 삼십 년 이상의 자장나무가 굴랑을 이루고 있는 숲 등을 갖추고 있다
p00_u10,p00,ce0.0,이날 개통된 사 점 오 키로미터 규모의 둘랫길은 대크길과 휴게 공간을 비롯해 수령 삼십 년 이상의 자장나무가 굴락을 이루고 있는 숯 등을 갖추고 있다
p00_u10,p00,ce0.1,이날 개통된 사 점 오 키로미터 규모의 둘레길은 대크길과 시길 공간을 비롯해 수령 삼십 년 이상의 자작나무가 군락을 이루고 있는 숲 등을 갖추고 있다
p00_u10,p00,ce0.5,이날 개통된 사 점 오 키로미터 규모의 둘렷길은 개크길과 휴게 공간을 비롯해 수령 삼십 년 이상의 자작나무가 군락을 이루고 있는 숲 등을 갖추고 있다
p00_u10,p00,ce1.0,이날 개통된 사 점 오 키로미터 규모의 둘랫길은 대급길과 시계 공간을 비롯해 수령 삼십 년 이상의 자장나무가 군락을 이루고 있는 숲 등을 갖추고 있다
p00_u10,p00,ce2.0,이날 개통된 사 점 오 키로미터 규모의 둘렷길은 대크길과 시계 공간을 비롯해 수령 삼십 년 이상의 자장나무가 군락을 이루고 있는 숲 등을 갖추고 있다
p00_u10,p00,ce5.0,이날 개통된 사 점 오 키로미터 규모의 둘렷길은 대급길과 시계 공간을 비롯해 수령 삼십 년 이상의 자장나무가 군락을 이루고 있는 숲 등을 갖추고 있다
p00_u10,p00,ce10.0,이날 개통된 사 점 오 키로미터 규모의 둘렷길은 대급길과 휴길 공간을 비롯해 수령 삼십 년 이상의 자장나무가 군락을 이루고 있는 숲 등을 갖추고 있다
p00_u11,p00,taps,칠봉체육경원에서 출발해 성강을 따라 걷는 태극길에는 들판과 강이 어우러진 풍강을 만기할 수 있다
p00_u11,p00,ce0.0,칠봉체육경원에서 출발해 성광을 따라 걷는 태극길에는 들판과 강이 어우러진 풍광을 만기할 수 있다
p00_u11,p00,ce0.1,칠봉체육경원에서 출발해 성광을 따라 걷는 태극길에는 들판과 강이 어우러진 풍광을 만기할 수 있다
p00_u11,p00,ce0.5,칠봉체육경원에서 출발해 현강을 따라 걷는 태극길에는 들판과 강이 어우러진 풍강을 만족할 수 있다
p00_u11,p00,ce1.0,칠봉체육경원에서 출발해 성광을 따라 걷는 특급길에는 들판과 강이 어우러진 풍광을 만족할 수 있다
p00_u11,p00,ce2.0,칠봉체육경원에서 출발해 성강을 따라 걷는 태극길에는 들판과 강이 어우러진 풍강을 만기갈 수 있다
p00_u11,p00,ce5.0,출봉체육경원에서 출발해 성광을 따라 걷는 태극길에는 들판과 강이 어우러진 풍광을 만족할 수 있다
p00_u11,p00,ce10.0,출봉체육경원에서 출발해 성광을 따라 걷는 태극길에는 들판과 강이 어우러진 풍광을 만족할 수 있다
p00_u12,p00,taps,이어 잔나무 숲을 지나면 곧이어 은비차태를 뿐내는 자장나무 굴락이 나타난다
p00_u12,p00,ce0.0,이어 잔나무 수풀 지나면 곧이어 은비차태를 품내는 자장나무 굴락이 나타난다
p00_u12,p00,ce0.1,이어 잔나무 숲을 지나면 곧이어 은비차태를 품내는 자장나무 굴락이 나타난다
p00_u12,p00,ce0.5,이어 잔나무 숲을 지나면 곧이어 은비차태를 뿐내는 자장나무 굴락이 나타난다
p00_u12,p00,ce1.0,이어 잔나무스플 지나면 과디어 은빗자태를 뿐내는 자장나무 굴락이 나타난다
p00_u12,p00,ce2.0,이어 잔나무스플 지나면 곧이어 은비차태를 뿐내는 자장나무 굴락이 나타난다
p00_u12,p00,ce5.0,이어 잔나무 수풀 지나면 골이어 은비 차태를 뿐내는 자장나무 굴락이 나타난다
p00_u12,p00,ce10.0,이어 잔나무 수풀 지나면 곧이어 은비차태를 뿐내는 자장나무 굴락이 나타난다
p00_u13,p00,taps,원주시는 관광객들에게 새로운 볼거리를 제공하기 위해 성광 가장나무습 둘레길의 다양한 주제의 수풀 추가 조성하기로 했다
p00_u13,p00,ce0.0,원주시는 관광객들에게 새로운 볼거리를 제공하기 위해 성광 가장나무습 둘렛길의 다양한 주제의 숲을 추가 조성하기로 했다
p00_u13,p00,ce0.1,원주시는 관광객들에게 새로운 볼거리를 제공하기 위해 성광자장나무습 둘렛길에 다양한 주제의 숲을 추가 조성하기로 했다
p00_u13,p00,ce0.5,원주시는 관광객들에게 새로운 볼거리를 제공하기 위해 현광 가장나무습 둘레길의 다양한 유제의 수풀 추가 조성하기로 했다
p00_u13,p00,ce1.0,원주시는 관광객들에게 새로운 볼거리를 제공하기 위해 성광 가장다무습 둘렉길의 다양한 유제의 수풀 추가 조성하기로 했다
p00_u13,p00,ce2.0,원주시는 관광객들에게 새로운 볼거리를 제공하기 위해 성광 가장나무습 둘레길의 다양한 주제의 숲을 추가 조성하기로 했다
p00_u13,p00,ce5.0,원주시는 관광객들에게 새로운 볼거리를 제공하기 위해 형광 가장나무습 둘레길의 다양한 유재의 수풀 추가 조성하기로 했다
p00_u13,p00,ce10.0,원주시는 관광객들에게 새로운 볼거리를 제공하기 위해 성광 가장나무습 둘레끼리 다양한 주제의 숲을 추가 조성하기로 했다
p00_u14,p00,taps,원창북 원주시장은 키악산 둘레길 소금산 그랜드벨리 등과 연계한 관광 프로그램을 운영하는 방암도 검토하고 있다고 말했다
p00_u14,p00,ce0.0,원창북 원주시장은 취약산 둘레길 소금산 그랜드벨리 등과 연계한 관광 프로그램을 운영하는 방안도 검토하고 있다고 말했다
p00_u14,p00,ce0.1,원창북 원주시장은 키약산 둘렛길 소금산 그랜드벨리 등과 연계한 관광 프로그램을 운영하는 방안도 검토하고 있다고 말했다
p00_u14,p00,ce0.5,원창북 원주시장은 취약산 둘레필 소금산 그랜드벨리 등과 연계한 관광 프로그램을 운영하는 방안도 검토하고 있다고 말했다
p00_u14,p00,ce1.0,원창북 원주시장은 키압산 둘렛길 소금산 그랜드벨리 등과 영계한 관광 프로그램을 운영하는 방안도 검토하고 있다고 말했다
p00_u14,p00,ce2.0,원창북 원주시장은 키암산 둘렛길 소금산 그랜디벨리 등과 연계한 관광 프로그램을 운영하는 방안도 검토하고 있다고 말했다
p00_u14,p00,ce5.0,원창북 원주시장은 취락산 둘렛길 소금산 그랜드벨리 등과 연계한 관광 프로그램을 운영하는 방암도 검토하고 있다고 말했다
p00_u14,p00,ce10.0,원창북 원주시장은 취약산 둘렛길 소금산 그랜디벨리 등과 연계한 관광 프로그램을 운영하는 방안도 검토하고 있다고 말했다
p00_u15,p00,taps,앞서 원주시는 지난해 오 월 백 삼십 구자 미 키로미터에 달하는 지학산 둘렷길 열 한 개 코스 전 구간을 개통했다
p00_u15,p00,ce0.0,앞서 원주시는 지난해 오 월 백 삼십 구자 미크로미터에 달하는 지압산 둘레길 열 한 개 코스 전 구간을 개통했다
p00_u15,p00,ce0.1,앞서 원주시는 지난해 오 월 백 삼십 구 점 이 키로미터에 달하는 지학산 둘렷길 열 한 기 코스 전 구간을 개통했다
p00_u15,p00,ce0.5,앞서 원주시는 지난해 오 월 백 삼십 구자 미 키로미터에 달하는 티악산 둘레길 열 한 개 코스 전 구간을 배통했다
p00_u15,p00,ce1.0,앞서 원주시는 지난해 오 월 백 삼십 구자 미 키로미터에 달하는 지압산 둘레길 열 한 개 코스 전 구간을 개통했다
p00_u15,p00,ce2.0,앞서 원주시는 지난해 오 월 백 삼십 구자 미크로미터에 달하는 취약산 둘레길 열 한 개 코스 전 구간을 개통했다
p00_u15,p00,ce5.0,앞서 원주시는 지난해 오 월 백 삼십 구 점 이 키로미터에 달하는 씨앗산 둘레길 열 한 개 코스 전 구간을 배통했다
p00_u15,p00,ce10.0,앞서 원주시는 지난해 오 월 백 삼십 구자 미 키로미터에 달하는 취약산 둘레길 열 한 개 코스 전 구간을 개통했다
p00_u16,p00,taps,이는 등산로 새낄 인도 두길 옛길 마압길 등 기존에 길을 연결하고 새로운 길을 내어 다듬은 도부 여행길이다
p00_u16,p00,ce0.0,이는 등산로 핵길 임도 두길 옛길 마압길 등 기존에 길을 연결하고 새로운 길을 내어 다듬은 도부 여행길이다
p00_u16,p00,ce0.1,이는 등산로 햇길 임도 두길 옛길 마압길 등 기존의 길을 연결하고 새로운 길을 내어 다듬은 도보 여행길이다
p00_u16,p00,ce0.5,이는 등산로 햇길 임도 두길 옛길 마압길 등 기존에 길을 연결하고 새로운 길을 내어 다듬은 도부 여행길이다
p00_u16,p00,ce1.0,이는 등산로 햇길 임도 두길 옛길 마을길 등 기존의 길을 연결하고 새로운 길을 내어 다듬은 도보 여행길이다
p00_u16,p00,ce2.0,이는 등산로 새끌 인도 두길 옛길 마압길 등 기존의 길을 연결하고 새로운 길을 내어 다듬은 도보 여행길이다
p00_u16,p00,ce5.0,이는 등산로 햇길 임도 뚝길 옛길 마을길 등 비존에 길을 연결하고 새로운 길을 내어 다듬은 도부 여행길이다
p00_u16,p00,ce10.0,이는 등산로 핵길 임도 두길 옛길 마을길 등 기존의 길을 연결하고 새로운 길을 내어 다듬은 도보 여행길이다
p00_u17,p00,taps,순창군 체육회가 주최하고 순창군 배드민턴엿회가 주관에 열린 괴씨 미래 순창 고추장배 전국 배드민턴대회가 청왕민에 막을 내렸다
p00_u17,p00,ce0.0,순창군 체육회가 주최하고 순창군 배드민턴엿회가 주관에 열린 제 십 일 회 순창 고추장배 전국 배드민턴 대회가 성황리에 막을 내렸다
p00_u17,p00,ce0.1,순창군 체육회가 주최하고 순창군 배드민턴엿회가 주관에 열린 괴씨 미래 순창 고추장비 전국 배드민턴대회가 청왕리에 막을 내렸다
p00_u17,p00,ce0.5,순창군 체육회가 주최하고 순창군 배드민턴엿회가 주관에 열린 제 십 위례 순창 고추장배 전국 배드민턴대회가 성황민의 막을 내렸다
p00_u17,p00,ce1.0,순창군 체육회가 주최하고 순창군 배드민턴엿회가 주관에 열린 게시 미래 순창 고추장비 전국 배드민턴대회가 성황민의 막을 내렸다
p00_u17,p00,ce2.0,순창군 체육회가 주최하고 순창군 배드민턴엿회가 주관에 열린 게시 미래 순창 고추장비 전국 배드민턴 대회가 성황리에 막을 내렸다
p00_u17,p00,ce5.0,순창군 체육회가 주최하고 순창군 배드민턴엿회가 주관에 열린 게 십 일 회 순창 고추장배 전국 배드민턴대회가 성황리에 막을 내렸다
p00_u17,p00,ce10.0,순창군 체육회가 주최하고 순창군 배드민턴엿회가 주관에 열린 게 십 일 회 순창 고추장배 전국 배드민턴대회가 성황민의 막을 내렸다
p00_u18,p00,taps,순창국민체육센터 등 세계구장에서 전라북도와 순창군이 후원해 지난 육 일부터 이틀 동안 열린 대회는 예상보자 많은 일천 여명이 참가해 은기를 실관케 했다
p00_u18,p00,ce0.0,순창국민체육센터 등 세계구장에서 전라북도와 순창군이 후원해 지난 육 일부터 이틀 동안 열린 대회는 예상보다 많은 일천 여명이 참가해 은기를 실관케 했다
p00_u18,p00,ce0.1,순창국민체육센터 등 회계구장에서 전라북도와 순창군이 후원해 지난 육 일부터 이틀 동안 열린 대회는 예상보다 많은 일천 여명이 참가해 은기를 실관케 했다
p00_u18,p00,ce0.5,순창국민체육센터 등 회계구장에서 전라북도와 순창군이 후원해 지난 육 일부터 이틀 동안 열린 대회는 예상보다 많은 일천 여명 참가에 인기를 실관케 했다
p00_u18,p00,ce1.0,순창국민체육센터 등 회계구장에서 전라북도와 순창군이 후원해 지난 육 일부터 이틀 동안 열린 대회는 예상보다 많은 일천 여명이 참가해 은기를 실감케 했다
p00_u18,p00,ce2.0,순창국민체육센터 등 세계구장에서 전라북도와 순창군이 후원해 지난 육 일부터 이틀 동안 열린 대회는 예상보다 많은 일천 여명이 참가해 인기를 실관케 했다
p00_u18,p00,ce5.0,순창국민체육센터 등 회계구장에서 전라북도와 순창군이 후원해 지난 육 일부터 이틀 동안 열린 대회는 예상구자마는 일천 여명이 참가해 은기를 실감케 했다
p00_u18,p00,ce10.0,순창국민체육센터 등 회계구장에서 전라북도와 순창군이 후원해 지난 육 일부터 이틀 동안 열린 대회는 예상보다 많은 일천 여명이 참가해 인기를 실광케 했다
p00_u19,p00,taps,특히 참가한 선수는 모두 동호인으로 연령별 상별 경기방식에 따라 친찍개조로 나눠 경기가 진행됐다
p00_u19,p00,ce0.0,특히 참가한 선수는 모두 동호인으로 연령별 상별 경기방식에 따라 친찍개조로 나눠 경기가 진행됐다
p00_u19,p00,ce0.1,특히 참가한 선수는 모두 동호인으로 연령별 상별 경기방식에 따라 친찍개조로 나눠 경기가 진행됐다
p00_u19,p00,ce0.5,특히 참가한 선수는 모두 동의인으로 멸량별 황별 경기방식에 따라 친찍해조로 나눠 경기가 진행됐다
p00_u19,p00,ce1.0,특히 참가한 선수는 모두 동호인으로 연령별 상별 경기방식에 따라 친찍개조로 나눠 경기가 진행됐다
p00_u19,p00,ce2.0,특히 참가한 선수는 모두 동호인으로 연령별 상별 경기방식에 따라 친찍해조로 나눠 경기가 진행됐다
p00_u19,p00,ce5.0,특히 참가한 선수는 모두 동울민으로 연령별 상별 경기방식에 따라 친실계조로 나눠 경기가 진행됐다
p00_u19,p00,ce10.0,특히 참가한 선수는 모두 동의인으로 연령별 성별 경기방식에 따라 칠집개조로 나눠 경기가 진행됐다
p00_u20,p00,taps,애초 국민체육센터와 장애인체육관 등 두 곳에서 대회가 진행될 예정이었으나 일천 여명이 참가를 희망하자 순천 제 일구 체육관까지 대관해 책임 부장에서 치러졌다
