utt,spk,cond,hyp
p00_u01,p00,mix1.50,인난 회이는 시 부상 교통공사 흰의 마을법스 은송 상업 조합등이 참석해 안전 삯보 추진 성학 경응과 안정 관리 강화방안을 함께 모했겠다
p00_u01,p00,taps_lpf3k,인난 수이는 시 부상 규통공사 흰내 말을 버스 운송 사업 초합 증이 참석해 안전 확고 추진 상항 정공과 안전 관리 강화방안을 함께 모색겠다
p00_u01,p00,taps_lpf4k,인날 수 이는 시 부상 규통공사 흰내 말을 법스 운송 상업 조합 등이 참석해 안전 확보 추진 상항 정공과 안정 관리 강화방안을 함께 모색겠다
p00_u01,p00,taps_lpf5k,인난 수이는 시 부상 교통공사 시키내 마을 법스 운송 상업 조합 등이 참석해 안전 확보 추진 상항 정공과 안정 관리 강화 방안을 함께 모색겠다
p00_u01,p00,taps_lpf6k,인날 수이는 시 부상 교통공사 시키내 마을 법스 운송 상업 조합 등이 참석해 안전 확보 추진 상항 정공과 안정 관리 강화 방안을 함께 모색겠다
p00_u01,p00,taps_lpf7k,인날 수이는 시 부상 교통공사 시키내 마을 법스 운송 상업 조합 등이 참석해 안전 확고 추진 상항 정공과 안정 관리 강화 방안을 함께 모색겠다
p00_u01,p00,ce_lpf3k,인난 회이는 시 부상 교통공사 흰해 말 버스 은송 상업 조합등이 참석에 안전 확부 출진 성향 정공과 안정 발리 강화방안을 삼께 모색겠다
p00_u01,p00,ce_lpf4k,인난 회이는 시 부상 교통공사 흰해 말을 버스 은송 상업 조합등이 참석해 안전 삯보 출진 성학 경응과 안정 살리 강화방안을 삼께 모색겠다
p00_u01,p00,ce_lpf5k,인난 회이는 시 부상 교통공사 흰해 말을 버스 은송 상업 조합등이 참석해 안전 삯보 출진 성향 경응과 안정 살리 강화방안을 함께 모색겠다
p00_u01,p00,ce_lpf6k,인난 회이는 시 부상 교통공사 흰해 말을 법스 은송 상업 조합등이 참석해 안전 삯보 추진 상향 경응과 안정 살리 강화방안을 함께 모색겠다
p00_u01,p00,ce_lpf7k,인난 회이는 시 부상 교통공사 흰내 마을 법스 은송 상업 조합등이 참석해 안전 삯보 추진 청향 경응과 안정 살리 강화방안을 함께 모색겠다
p00_u01,p00,taps_notch,인날 수이는 시 부상 교통공사 시키내 마을 법스 운송 상업 조합 등이 참석해 안전 학고 추진 상항 정공과 안정 관리 강화 방안을 함께 모색겠다
p00_u01,p00,ce_notch,인난 회이는 피 부상 교통공사 흰내 마을 버스 은송 상없 조합등이 3석해 안전 확보 추진 성학 경응과 안정 발리 강화방안을 함께 모색겠다
p00_u01,p00,hyb_tapsLow_ceHigh,인날 후이는 시 부상 규통공사 흰에 말을법을 운송 상업 조합 등이 참석해 안전 확보 추진 상항 정공과 안전 관리 강화방안을 함께 모색겠다
p00_u01,p00,hyb_ceLow_tapsHigh,인난 쇠 이는 시 부상 교통공사 시키에 마을 버스 은송 상업 조합등이 참석해 안전 확부 추진 청향 경응과 안정 관리 강화방안을 함께 모색겠다
p00_u02,p00,mix0.00,도시출또는 정원120명인 항한 차랑의 18명의 탐승했을 경우 훈잡한 상태로 승무원에 관리가 필요하다
p00_u02,p00,mix0.25,도시출또는 정원120명인 항한 찬랑의 18명의 탐승했을 경우 훈잡한 상태로 승무원에 갈리가 필요하다
p00_u02,p00,mix0.50,도시출또는 정원120명인 항한 찬랑의 18명의 탐승했을 경우 혼잡한 상태로 승무원에 갈리가 필요하다
p00_u02,p00,mix0.75,도시출또는 정원 12명인 항한 찬랑의 18명의 탐승했을 경우 혼잡한 상태로 승무원에 관리가 필요하다
p00_u02,p00,mix1.00,도시출또는 정원 120명인 항한 찬랑의 18 명의 담승했을 경우 혼잡한 상태로 승무원에 관리가 필요하다
p00_u02,p00,mix1.25,도시출또는 정원 12명인 항한 찬랑의 18 명의 탐승했을 경우 혼잡한 상태로 승무원에 관리가 필요하다
p00_u02,p00,mix1.50,도시출또는 정원 12명인 항한 찬랑의 18명의 탐승했을 경우 혼잡한 상태로 승무원에 관리가 필요하다
p00_u02,p00,taps_lpf3k,도시출또는 정원 1기0명인 항한 찬랑의 18 명의 탐승했을 경우 분잡한 상태로 승무원에 관리가 필요하다
p00_u02,p00,taps_lpf4k,도시출또는 정원 120명인 항한 찬랑의 18명의 탐승했을 경우 분잡한 상태로 승무원에 갈리가 필요하다
p00_u02,p00,taps_lpf5k,도시출또는 정원120명인 항한 찬랑의 18명의 탐승했을 경우 분잡한 상태로 승무원에 관리가 필요하다
p00_u02,p00,taps_lpf6k,도시출또는 정원120명인 항한 찬랑의 18명의 탐승했을 경우 훈잡한 상태로 승무원에 관리가 필요하다
p00_u02,p00,taps_lpf7k,도시출또는 정원120명인 항한 차랑의 18명의 탐승했을 경우 훈잡한 상태로 승무원에 관리가 필요하다
p00_u02,p00,ce_lpf3k,도시출또는 정원 120명인 항한 찬랑의 18 명의 담승했을 경우 훈잡한 상태로 승무원에 관리가 필요하다
p00_u02,p00,ce_lpf4k,도시출또는 정원 120명인 항한 찬랑의 18 명의 담승했을 경우 훈잡한 상태로 승무원에 관리가 필요하다
p00_u02,p00,ce_lpf5k,도시출또는 정원 120명인 항한 찬랑의 18 명의 담승했을 경우 훈잡한 상태로 승무원에 관리가 필요하다
p00_u02,p00,ce_lpf6k,도시철또는 정원 120명인 항한 찬랑의 18 명의 탐승했을 경우 훈잡한 상태로 승무원에 관리가 필요하다
p00_u02,p00,ce_lpf7k,도시철또는 정원 120명인 항한 찬랑의 18 명의 담승했을 경우 혼잡한 상태로 승무원에 관리가 필요하다
p00_u02,p00,taps_notch,도시출또는 정원12명인 황한 찬랑의 18명의 탐승했을 경우 혼잡한 상태로 승무원에 갈리가 필요하다
p00_u02,p00,ce_notch,도시출또는 정원 120명인 항한 찬랑의 백8심 명의 담승했을 경우 훈잡한 상태로 승무원에 관리가 필요하다
p00_u02,p00,hyb_tapsLow_ceHigh,도시출또는 정원120명인 황한 찬랑의 18명의 탐승했을 경우 훈잡한 상태로 승무원에 관리가 필요하다
p00_u02,p00,hyb_ceLow_tapsHigh,도시출또는 정원 120명인 항한 찬랑의 18 명의 담승했을 경우 혼잡한 상태로 승무원에 관리가 필요하다
p00_u03,p00,mix0.00,부산시는 출태근시간 폐대 순관 혼잡도가 백2퍼 4 수준으로 수족권과 달리 승차의 크게 어려움을 겪지 않는 수준에서 안전하게 관리되고 있다
p00_u03,p00,mix0.25,부산시는 출태근시간 표대 순관 혼잡도가 백2퍼 4 수준으로 수족권과 달리 승차의 크게 어려움을 겪지 않는 수준에서 안전하게 관리되고 있다
p00_u03,p00,mix0.50,부산시는 출태근시간 최대 순관 혼잡도가 백20퍼 내 수준으로 수족공과 달리 승차의 크게 어려움을 격지 않는 수준에서 안전하게 관리되고 있다
p00_u03,p00,mix0.75,부산시는 출태근시간 최대 순관 혼잡도가 120퍼 내외 수준으로 수조공과 달리 승차일 크의 어려움을 겪지 않는 수준해서 안전하게 관리되고 있다
p00_u03,p00,mix1.00,부산시는 출태군시간 최대 순간 혼잡도가 120퍼 내외 수준으로 수조공과 달리 승차일 크게 어려움을 겪제 않는 수준해서 안전하게 관리되고 있다
p00_u03,p00,mix1.25,부산시는 출태군시간 최대 숨관 혼잡도가 120% 내외 수준으로 수독공과 달리 승차일 크의 어려움을 겪지 않는 수준해서 안전하게 관리되고 있다
p00_u03,p00,mix1.50,부산시는 출태군시간 최대 숨관 혼잡도가 120% 내외 수준으로 수독공과 달리 승차일 크의 어려움을 겪지 않는 수준해서 안전하게 관리되고 있다
p00_u03,p00,taps_lpf3k,부산시는 출태근시간 최대 순관 혼잡도가 백20퍼 4 수준으로 수족권과 달리 승차의 크게 어려움을 겪지 않는 수준에서 안전하게 관리되고 있다
p00_u03,p00,taps_lpf4k,부산시는 출태근시간 폐대 순관 혼잡도가 백2퍼 4 수준으로 수족권과 달리 승차의 크게 어려움을 겪지 않는 수준에서 안전하게 관리되고 있다
p00_u03,p00,taps_lpf5k,부산시는 출태근시간 폐대 순관 혼잡도가 백 2퍼 4 수준으로 수족권과 달리 승차의 크게 어려움을 겪지 않는 수준에서 안전하게 관리되고 있다
p00_u03,p00,taps_lpf6k,부산시는 출태근시간 폐대 순관 혼잡도가 백2퍼 4 수준으로 수족권과 달리 승차의 크게 어려움을 겪지 않는 수준에서 안전하게 관리되고 있다
p00_u03,p00,taps_lpf7k,부산시는 출태근시간 폐대 순관 혼잡도가 백2퍼 4 수준으로 수족권과 달리 승차의 크게 어려움을 겪지 않는 수준에서 안전하게 관리되고 있다
p00_u03,p00,ce_lpf3k,부산시는 출태군시간 최대 순관 혼잡도가 120퍼 매외 수준으로 수조건과 달리 승차 크의 어려움을 겪되 않는 수준해서 안잔하게 관리되고 있다
p00_u03,p00,ce_lpf4k,부산시는 출 태군식간 최대 숭관 혼잡도가 120퍼 내외 수준으로 수족공과 달리 승차의 크의 어려움을 겪제 않는 수준해서 안전하게 관리되고 있다
p00_u03,p00,ce_lpf5k,부산시는 출 태군시간 최대 순간 혼잡도가 120퍼 내외 수준으로 수족공과 달리 승차의 크의 어려움을 겪제 않는 수준해서 안전하게 관리되고 있다
p00_u03,p00,ce_lpf6k,부산시는 출 태군시간 최대 순간 혼잡도가 120퍼 내외 수준으로 수조공과 달리 승차의 크의 어려움을 겪제 않는 수준해서 안전하게 관리되고 있다
p00_u03,p00,ce_lpf7k,부산시는 출태군시간 최대 순간 혼잡도가 120퍼 내외 수준으로 수조공과 달리 승차일 크게 어려움을 겪되 않는 수준해서 안전하게 관리되고 있다
p00_u03,p00,taps_notch,부산시는 출태근시간 폐대 순관 혼잡도가 백2퍼 4 수준으로 수족권과 달리 승차의 크게 어려움을 겪지 않는 수준에서 안전하게 관리되고 있다
p00_u03,p00,ce_notch,부산시는 출태근시간 최대 순관 혼잡도가 120퍼 내외 수준으로 수독권과 달리 승차일 크게 어려움을 겪지 않는 수준해서 안전하게 관리되고 입다
p00_u03,p00,hyb_tapsLow_ceHigh,부산시는 출태근시간 최대 순관 혼잡도가 백 2퍼 내 수준으로 수족권과 달리 승차의 크게 어려움을 겪지 않는 수준에서 안전하게 관리되고 있다
p00_u03,p00,hyb_ceLow_tapsHigh,두산시는 출태근시간 최대 순관 혼잡도가 120퍼 내외 수준으로 수족공과 달리 승차의 크의 어려움을 겪지 않는 수준해서 안전하게 관리되고 있다
p00_u04,p00,mix0.00,시는 책금 비키에을 공욕과 같이 일시적으로 훈잡도 상승이 예상되는 행사는 빙차 추가 투입 무정차 운행등으로 훈잡도를 해소하기로 했다
p00_u04,p00,mix0.25,시는 책금 비키에을 공욕과 같이 일시적으로 훈잡도 상승이 예상되는 행사는 빙차 추가 투입 무정차 운행등으로 훈잡도를 해소하기로 했다
p00_u04,p00,mix0.50,시는 책금 비키에을 공욕과 같이 은시적으로 훈잡도 상승이 예향되는 행사는 빈차 추가 투입 우정차 운행등으로 훈잡도를 해소하기로 했다
p00_u04,p00,mix0.75,시는 책금 비키에스 공역과 같이 은시적으로 훈잡도 상숭이 예향되는 행사는 빈차 추가 투입 우정차 운행등으로 훈잡도를 해소하기로 했다
p00_u04,p00,mix1.00,흰는 책은 비키에스 공역과 같치 은시적으로 훈잡도 상숭이 예상되는 행사는 빈차 추가 투입 우정차 운행병으로 훈잡도을 해소하기로 했다
p00_u04,p00,mix1.25,시는 책은 비티에스 공역과 같이 은시적으로 훈잡도 상숨이 예상되는 행사는 빈차 추가 투입 유정차 운행병으로 혼잡도를 해소하기로 했다
p00_u04,p00,mix1.50,시는 책은 비티스 공역과 같이 은치적으로 훈잡도 상숨이 예상되는 행사는 빈차 추가 투입 유정차 운행병으로 혼잡도를 해소하기로 했다
p00_u04,p00,taps_lpf3k,시는 책금 기키에을 공욕과 같이 일시적으로 훈잡도 상승이 예상되는 행사는 빈차 출가트일 무정차 운행등으로 혼잡도를 해소하기로 했다
p00_u04,p00,taps_lpf4k,시는 책금 비키에을 공욕과 같이 일시적으로 훈잡도 상승이 예상되는 행사는 빙차 출가트입 무정차 운행등으로 훈잡도를 해소하기로 했다
p00_u04,p00,taps_lpf5k,시는 책금 비키에스 공욕과 같이 일시적으로 훈잡도 상승이 예상되는 행사는 빙차 추가트입 무정차 운행등으로 훈잡도를 해소하기로 했다
p00_u04,p00,taps_lpf6k,시는 책금 비키에을 공욕과 같이 일시적으로 훈잡도 상승이 예상되는 행사는 빙차 추가 트입 무정차 운행등으로 혼잡도를 해소하기로 했다
p00_u04,p00,taps_lpf7k,시는 책금 비키에을 공욕과 같이 일시적으로 훈잡도 상승이 예상되는 행사는 빙차 추가 투입 무정차 운행등으로 혼잡도를 해소하기로 했다
p00_u04,p00,ce_lpf3k,시는 책금 비키에스 공역과 같이 은시적으로 훈잡도 상숭이 예상되는 행사는 빈차 추가 투입 우정차 운행병으로 훈잡도를 해소하기로 했다
p00_u04,p00,ce_lpf4k,시는 책은 비키에스 공욕과 같이 은치적으로 훈잡도 상숭이 예상되는 행사는 빈차 추가 트입 우정차 운행병으로 훈잡도을 해소하기로 했다
p00_u04,p00,ce_lpf5k,시는 책은 비키에스 공욕과 같이 은시적으로 훈잡도 상숭이 예상되는 행사는 빈차 추가 트입 우정차 운행병으로 훈잡도을 해소하기로 했다
p00_u04,p00,ce_lpf6k,흰는 책은 비키에스 공역과 같이 은시적으로 훈잡도 상숭이 예상되는 행사는 빈차 추가 투입 우정차 운행병으로 훈잡도를 해소하기로 했다
p00_u04,p00,ce_lpf7k,흰는 책은 비키에스 공역과 같치 은시적으로 훈잡도 상숭이 예상되는 행사는 빈차 추가 투입 우정차 운행병으로 훈잡도를 해소하기로 했다
p00_u04,p00,taps_notch,시는 책금 기키에을 공욕과 같이 일시적으로 훈잡도 상승이 예상되는 행사는 긴차 추가 투입 무정차 운행등으로 혼잡도를 해소하기로 했다
p00_u04,p00,ce_notch,희는 책금 비티에스 공역과 같이 은시적으로 훈잡도 상승이 예상되는 행사는 빈차 추가 투입 우정차 운행등으로 훈잡도를 해소하기로 했다
p00_u04,p00,hyb_tapsLow_ceHigh,시는 책금 비ts 공욕과 같이 일시적으로 훈잡도 상승이 예상되는 행사는 빙차 추가 트입 무정차 운행등으로 혼잡도를 해소하기로 했다
p00_u04,p00,hyb_ceLow_tapsHigh,시는 책금 비티에스 공역과 같이 은시적으로 훈잡도 상숭이 예상되는 행사는 빈차 추가 투입 우정차 운행등으로 훈잡도을 해소하기로 했다
p00_u05,p00,mix0.00,또 현제 우역되고 있는 부상 교통 공사 운행 관재의 현장 조치 매유월등 달련 매유월을 점년 제검점에 안정관리를 기속적으로 해나갈 방깁니다
p00_u05,p00,mix0.25,또 현제우역되고 있는 부상 교통 공사 운행 관재의 현장 조이 매유월등 달련 매유월을 점면 제검점에 안정관리를 기속적으로 해나갈 방깁니다
p00_u05,p00,mix0.50,또 현제우역되고 있는 부상 교통 공사 운행 관재 현장 조이 매유월등 발련 매유월을 점면 재검점에 안정관리를 기속적으로 해나갈 방힘니다
p00_u05,p00,mix0.75,또 현제운역되고 있는 부상 교통 공사 운행 관재 현장 주치 매유월등 발련 매유원을 점년 재검점에 완정관리를 기속적으로 해나갈 방칩니다
p00_u05,p00,mix1.00,또 현제은역되고 있는 두상 교통 공사 운행 관제 현장 주치 매유월등 발련 매유월을 점년 재검점에 관정관리를 기속적으로 해나갈 방십니다
p00_u05,p00,mix1.25,또 현제은역되고 있는 두상 교통 공사 운행 관제 현장 주치 매유월등 발련 매유원을 점년 재검점에 관정관리를 기속적으로 해나갈 방칩니다
p00_u05,p00,mix1.50,또 현제은역되고 있는 두상 교통공사 운행 관재 현장 주이 매유월등 발련 매유원을 점년 재검점에 완장관리를 기속적으로 해나갈 방힘니다
p00_u05,p00,taps_lpf3k,또 현제우역되고 있는 부상 졌통 공사 운행 관재의 현장 조치 매유월등 발련 매유원을 점년 재검점에 안정관리를 기속적으로 해나갈 방칩니다
p00_u05,p00,taps_lpf4k,또 현제 우냥되고 있는 부상 졌통 공사 운행 관재의 현장 조치 매유월등 발련 매유월을 점년 제검점에 안정관리를 기속적으로 해나갈 방칩니다
p00_u05,p00,taps_lpf5k,또 현제 우역되고 있는 부상 조통 공사 운행 관재의 현장 조치 매유월등 발련 매유월을 점년 제검점에 안정관리를 기속적으로 해나갈 방칩니다
p00_u05,p00,taps_lpf6k,또 현제 우역되고 있는 부상 교통 공사 운행 관재의 현장 조치 매유월등 달련 매유월을 점년 제검점에 안정관리를 기록적으로 해나갈 방킵니다
p00_u05,p00,taps_lpf7k,또 현제 우역되고 있는 부상 교통 공사 운행 관재의 현장 조치 매유월등 달년 매유월을 점년 제검점에 안정관리를 기속적으로 해나갈 방킵니다
p00_u05,p00,ce_lpf3k,또 현제우역되고 있는 두상 교통 공사 운행 관재의 현장 주이 매유월등 발련 매유월을 점년 제검점에 완정관리를 기속적으로 해나갈 방칩니다
p00_u05,p00,ce_lpf4k,또 현제우역되고 있는 부상 교통 공사 운행 관재의 현장 주치 매유월등 발련 매유월을 점년 재검점에 완정관리를 기속적으로 해나갈 방칩니다
p00_u05,p00,ce_lpf5k,또 현제은역되고 있는 부상 교통 공사 운행 관재 현장 주치 매유월등 발련 매유월을 점년 재검점에 완정관리를 기속적으로 해나갈 방칩니다
p00_u05,p00,ce_lpf6k,또 현제은역되고 있는 부상 교통 공사 운행 관재 현장 주치 매유월등 발련 매유월을 점년 재검점에 완정관리를 기속적으로 해나갈 방십니다
p00_u05,p00,ce_lpf7k,또 현제운역되고 있는 두상 교통 공사 운행 관재 현장 주치 매유월등 발련 매유월을 점년 재검점에 관정관리를 기속적으로 해나갈 방십니다
p00_u05,p00,taps_notch,또 현제 우역되고 있는 부상 조통 공사 운행 관재의 현장 주이 매유월등 발련 매유월을 점년 제검점에 안정관리를 기속적으로 해나갈 방힘니다
p00_u05,p00,ce_notch,또 현제우역되고 있는 두상 교통 공사 운행 관제의 현장 주이 매유월등 발련 매유월을 점년 재검점에 관정관리를 비속적으로 해나갈 방십니다
p00_u05,p00,hyb_tapsLow_ceHigh,또 현제운역되고 있는 부상 주통 공사 운행 관재의 현장 주치 매유월등 발념 매유원을 점년 제검점에 안정관리를 기속적으로 해나갈 방칩니다
p00_u05,p00,hyb_ceLow_tapsHigh,또 현제우역되고 있는 두상 교통 공사 운행 관제의 현장 주이 매유월등 달련 매유월을 점난 제검점에 관정관리를 기속적으로 해나갈 방칩니다
p00_u06,p00,mix0.00,시의 말을법스는 출택은 시간때 일부 노선을 제외하고는 대부분의 노선이 흔잡도가 나자 현제낸 승하차의 어려움 없이 안전하게 관리되고 있다
p00_u06,p00,mix0.25,시의 마을법스는 출택은 시간때 일부 노선을 제외하고는 대부분의 노선이 훈잡도가 나자 현제낸 승하차의 어려우 없이 안전하게 관리되고 있다
p00_u06,p00,mix0.50,신의 마을법스는 출택은 시간때 일부 노선을 제외하고는 대부분의 노선이 훈잡도가 나자 현제는 승하차의 어려우 없이 안전하게 관리되고 있다
p00_u06,p00,mix0.75,신의 마을법스는 출택은 시간때 일부 노선을 제외할고는 대부분의 노선이 훈잡도가 나자 현제는 승하차의 어려우 없이 안전하게 관리되고 있다
p00_u06,p00,mix1.00,흰의 말을법스는 출택은 시간때 일부 노선을 제외할고는 대부분의 노선이 훈잡도가 나자 현제는 순하차의 어려우 없이 안전하격 살리되고 있다
p00_u06,p00,mix1.25,신의 마을법스는 출택은 시간에 일부 노서을 제외알고는 대부분의 노선이 훈잡도가 나자 현제는 순하차의 어려우 없이 안전하게 관리되고 있다
p00_u06,p00,mix1.50,신의 마을법스는 출택은 시간테 일부 노서는 제외 알고는 대부분의 노선이 훈잡도가 나자 현제는 순하차의 어려우 없이 안전하게 관리되고 있다
p00_u06,p00,taps_lpf3k,신의 말울법스는 출택은 시간때 일부 노선을 제외하고는 대부분의 노선이 훈접도가 나자 현제는 승하차의 어려움 없이 안전하게 관리되고 있다
p00_u06,p00,taps_lpf4k,신의 말울법스는 출택은 시간때 일부 노선을 제외하고는 대부분의 노선이 훈잡도가 나자 현제는 승하차의 어려움 없이 안전하게 관리되고 있다
p00_u06,p00,taps_lpf5k,신의 말을 법스는 출택은 시간때 일부 노선을 제외하고는 대부분의 노선이 훈잡도가 나자 편제낸 승하차의 어려움 없이 안전하게 활리되고 있다
p00_u06,p00,taps_lpf6k,시의 말울법스는 출택은 시간때 일부 노선을 제외하고는 대부분의 노선이 훈잡도가 나자 편제낸 승하차의 어려움 없이 안전하게 활리되고 있다
p00_u06,p00,taps_lpf7k,시의 말을법스는 출택은 시간때 일부 노선을 제외하고는 대부분의 노선이 훈잡도가 나자 편제낸 승하차의 어려움 없이 안전하게 관리되고 있다
p00_u06,p00,ce_lpf3k,신의 말울 법스는 출책은 시간때 일부 노선을 제외하고는 대부분의 노선이 훈잡도가 나자 현제는 순할차의 어려우 없이 안전하게 관리되고 있다
p00_u06,p00,ce_lpf4k,신의 말을 법스는 출택군 시간때 일부 노선을 제외할고는 대부분의 노선이 훈잡도가 나자 현제는 순화차의 어려우 없이 안전하격 살리되고 있다
p00_u06,p00,ce_lpf5k,신의 말을 법스는 출택군 시간때 일부 노선을 제외할고는 대부분의 노선이 훈잡도가 나자 현제는 순화차의 어려우 없이 안전하격 살리되고 있다
p00_u06,p00,ce_lpf6k,흰의 말을 법스는 출택은 시간때 일부 노선을 제외할고는 대부분의 노선이 훈잡도가 나자 현제는 순하차의 어려우 없이 안전하격 살리되고 있다
p00_u06,p00,ce_lpf7k,흰의 말을 법스는 출택은 시간때 일부 노선을 제외할고는 대부분의 노선이 훈잡도가 나자 현제는 순하차의 어려우 없이 안전하격 살리되고 있다
p00_u06,p00,taps_notch,시의 말을법스는 술택은 시간때 일부 노선을 제외하고는 대부분의 노선이 훈잡도가 나자 편제낸 승하차의 어려움 없이 안전하게 관리되고 있다
p00_u06,p00,ce_notch,흰의 말울 법스는 출책은 시간때 일부 노선을 제외하고는 대부분의 노선이 훈잡도가 나자 현제는 순하차의 어려우 없이 안전하게 관리되고 있다
p00_u06,p00,hyb_tapsLow_ceHigh,신의 말울법스는 출택은 시간때 일부 노선을 제외하고는 대부분의 노선이 훈잡도가 나자 현제는 승하차의 어려움 없이 안전하게 관리되고 있다
p00_u06,p00,hyb_ceLow_tapsHigh,신의 말을 법스는 출택은 시간때 일부 노선을 제외할고는 대부분의 노선이 훈잡도가 나자 현제는 순하차의 어려우 없이 안전하격 관리되고 있다
p00_u07,p00,mix0.00,아으로 시는 2023년 하방기 중 사차택그 의무제를 도입에 버스의 제차 인원 정보를 파학히 8승 인원을 실식간 수집할 계획이다
p00_u07,p00,mix0.25,아으로 시는 202탐년 하방기 중 사차택그 의무제를 도입에 버스의 제차 인원 정보를 파학히 탐승 인원을 실식간 수집할 계획이다
p00_u07,p00,mix0.50,앞으로 시는 2023년 하방기 중 사차택그 의무제를 도입에 버스의 제차 인원 정보를 파학히 탐승 인원을 실시간 수집할 계획이다
